,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_basement,yard_size
1237,5166700055,2015-05-04,645000.0,4,2.75,2340,6350,1.0,0.0,0.0,4,7,1310,1974,0,98126,47.5559,-122.37899999999999,2020,6350,1030,4010
1238,3224600310,2014-10-30,685100.0,4,2.5,2790,5423,2.0,0.0,0.0,3,9,2790,1999,0,98074,47.6085,-122.01700000000001,2450,6453,0,2633
1242,5309100140,2014-06-24,880000.0,4,2.5,3030,3841,3.0,0.0,0.0,3,9,3030,2005,0,98117,47.6781,-122.369,1080,4922,0,811
1243,8658300510,2015-04-19,410500.0,4,2.5,1980,5000,2.0,0.0,0.0,3,8,1980,2008,0,98014,47.6492,-121.90799999999999,1400,8500,0,3020
1244,8691300060,2014-10-23,780000.0,4,2.5,3690,13609,2.0,0.0,2.0,3,10,3690,1996,0,98075,47.5872,-121.97200000000001,3600,13609,0,9919
1246,8682281170,2014-11-13,449000.0,2,1.75,1510,6852,1.0,0.0,0.0,3,8,1510,2005,0,98053,47.7073,-122.012,1510,5912,0,5342
1247,472000055,2014-05-14,546000.0,3,1.75,2000,5000,1.0,0.0,0.0,4,7,1110,1921,0,98117,47.6859,-122.399,1750,5000,890,3000
1248,2473400570,2014-05-16,317000.0,3,2.0,1760,11410,1.0,0.0,0.0,5,7,1060,1977,0,98058,47.4528,-122.163,1680,9165,700,9650
1249,3449500135,2014-06-25,276900.0,3,1.0,1270,7566,1.0,0.0,0.0,4,7,1270,1958,0,98056,47.5074,-122.175,1780,7520,0,6296
1250,1926049355,2014-10-28,399000.0,5,2.0,2620,7030,1.0,0.0,0.0,3,8,1420,1965,0,98133,47.7338,-122.352,1360,7964,1200,4410
1251,8650000070,2014-08-08,495000.0,5,2.75,2630,10165,1.0,0.0,0.0,4,8,1690,1976,0,98027,47.5196,-122.04899999999999,2440,10165,940,7535
1252,8732131200,2014-08-08,258000.0,3,1.75,2270,9000,1.0,0.0,0.0,4,8,1330,1978,0,98023,47.3077,-122.381,2090,8400,940,6730
1254,993001629,2014-11-17,265000.0,3,2.75,1120,881,3.0,0.0,0.0,3,8,1120,1999,0,98103,47.6914,-122.34299999999999,1120,1087,0,-239
1255,3832711040,2015-04-24,321000.0,5,2.75,3030,7000,1.0,0.0,0.0,4,7,1540,1978,0,98032,47.3661,-122.28,1790,7330,1490,3970
1256,5244801230,2014-08-29,682000.0,5,2.25,2120,4000,1.5,0.0,0.0,4,7,1720,1910,0,98109,47.644,-122.353,1960,4000,400,1880
1257,2798600240,2014-11-14,295700.0,4,2.5,1720,5805,2.0,0.0,0.0,3,8,1720,2000,0,98092,47.3286,-122.208,2360,7700,0,4085
1260,3904901200,2014-08-18,530000.0,3,2.25,2010,11817,2.0,0.0,0.0,4,8,2010,1986,0,98029,47.5665,-122.023,2190,10168,0,9807
1261,4109600055,2014-12-29,614000.0,5,2.5,3150,5150,2.0,0.0,0.0,5,8,1870,1907,1,98118,47.5506,-122.26899999999999,1550,5150,1280,2000
1263,7202340370,2014-11-10,467000.0,3,2.5,1690,6642,2.0,0.0,0.0,3,7,1690,2004,0,98053,47.6793,-122.03299999999999,2120,5080,0,4952
1264,9477500060,2014-08-13,484000.0,6,2.5,3300,13501,1.0,0.0,0.0,3,8,2060,1980,0,98059,47.5116,-122.163,2060,8745,1240,10201
1265,4310701600,2014-11-13,340000.0,3,2.5,1240,1115,3.0,0.0,0.0,3,8,1240,2003,0,98103,47.6985,-122.34,1410,1355,0,-125
1266,2215450060,2014-12-23,302495.0,3,2.5,2200,7201,2.0,0.0,0.0,3,8,2200,1994,0,98030,47.3821,-122.20700000000001,2250,7240,0,5001
1267,2919702075,2014-09-25,532500.0,3,1.75,1620,3360,1.0,0.0,0.0,5,7,980,1927,0,98117,47.6886,-122.361,1400,3840,640,1740
1268,8079030350,2014-09-10,441500.0,3,2.5,2420,9592,2.0,0.0,0.0,3,8,1780,1993,0,98059,47.5093,-122.15299999999999,2420,9145,640,7172
1269,7893804340,2014-07-24,470000.0,4,2.5,2680,8062,1.0,0.0,3.0,4,7,1530,1967,0,98198,47.4132,-122.32799999999999,1920,8600,1150,5382
1272,7276100282,2014-07-29,320000.0,3,1.75,2300,12000,1.0,0.0,0.0,3,8,1770,1942,0,98133,47.7599,-122.34299999999999,2030,6000,530,9700
1273,567000392,2014-11-03,363000.0,2,2.0,920,1201,2.0,0.0,0.0,3,8,800,2009,0,98144,47.5926,-122.295,1150,1161,120,281
1275,8682220390,2014-07-23,750000.0,2,2.5,2630,7957,2.0,0.0,0.0,3,8,2630,2003,0,98053,47.7106,-122.023,2305,7220,0,5327
1276,9828700200,2014-05-05,831000.0,4,3.0,2170,4000,2.0,0.0,0.0,4,9,1610,1982,1,98112,47.6196,-122.292,1670,4000,560,1830
1277,7852180560,2015-04-24,403000.0,3,2.5,1700,4125,2.0,0.0,0.0,3,7,1700,2004,0,98065,47.5305,-121.854,1970,4105,0,2425
1278,3655400060,2014-08-08,445000.0,3,2.5,2470,4565,2.0,0.0,0.0,3,7,2470,2005,0,98056,47.513999999999996,-122.189,2470,5064,0,2095
1281,6204410200,2014-06-16,371025.0,3,2.0,1530,8925,1.0,0.0,0.0,3,7,1530,1977,0,98011,47.736000000000004,-122.199,2040,8856,0,7395
1282,7625702400,2014-07-30,355000.0,2,1.0,960,6250,1.0,0.0,0.0,3,6,960,1916,0,98136,47.5491,-122.38600000000001,1350,6250,0,5290
1283,5113200310,2014-09-09,270000.0,3,1.0,1240,14110,1.0,0.0,0.0,4,7,1240,1972,0,98058,47.4579,-122.09,2060,19350,0,12870
1284,7893802800,2014-06-05,425000.0,4,2.75,2440,15349,2.0,0.0,1.0,4,7,2440,1957,0,98198,47.4117,-122.333,2280,9250,0,12909
1285,2473003210,2015-03-13,364808.0,3,1.75,2320,7875,1.0,0.0,0.0,3,8,1620,1967,0,98058,47.4524,-122.146,1990,9720,700,5555
1286,1402600570,2015-01-13,320000.0,3,2.25,1580,6561,1.0,0.0,0.0,3,8,1200,1981,0,98058,47.4394,-122.14,1710,7241,380,4981
1287,8944460030,2014-10-14,325000.0,4,2.5,2963,5797,2.0,0.0,0.0,3,9,2963,2006,0,98030,47.3831,-122.185,2665,6119,0,2834
1288,2473480560,2014-09-04,350000.0,3,2.25,2470,10290,2.0,0.0,0.0,3,8,2230,1984,0,98058,47.4459,-122.124,1970,10150,240,7820
1289,3365900465,2015-02-19,170000.0,3,1.5,1370,10176,1.0,0.0,0.0,3,6,1370,1947,0,98168,47.4738,-122.26299999999999,1650,10176,0,8806
1291,6073500160,2014-12-10,550000.0,3,1.0,1130,7500,1.0,0.0,0.0,3,7,880,1947,0,98117,47.6973,-122.389,2190,5250,250,6370
1293,9393700140,2015-03-10,420000.0,3,1.0,1150,5120,1.0,0.0,0.0,4,6,800,1946,0,98116,47.5588,-122.39200000000001,1220,5120,350,3970
1294,5458800125,2014-05-14,925000.0,4,2.5,2190,7350,2.5,0.0,0.0,5,8,2190,1958,0,98040,47.5786,-122.236,1880,7350,0,5160
1295,2492200435,2014-06-06,389250.0,2,1.5,1490,4080,1.0,0.0,0.0,3,7,930,1956,0,98126,47.5344,-122.381,1320,4080,560,2590
1296,3759500046,2015-05-01,748000.0,3,2.5,2600,10183,1.0,0.0,0.0,3,8,1300,2004,0,98033,47.6984,-122.20100000000001,1860,10401,1300,7583
1297,8648220260,2015-03-24,284000.0,3,1.75,1530,9600,1.0,0.0,0.0,3,7,1200,1988,0,98042,47.3594,-122.07600000000001,1680,9680,330,8070
1298,6392001670,2014-06-11,588000.0,4,2.0,1680,5000,1.0,0.0,0.0,3,7,980,1950,0,98115,47.6858,-122.286,1680,6000,700,3320
1299,2026049155,2015-03-20,372500.0,3,1.75,1680,8648,1.0,0.0,0.0,4,7,1680,1963,0,98133,47.7338,-122.33200000000001,1290,8147,0,6968
1300,2329800240,2015-02-18,285000.0,4,3.0,1900,7194,2.0,0.0,0.0,4,7,1900,1988,0,98042,47.3768,-122.117,1690,7194,0,5294
1301,3380900125,2014-05-27,360000.0,3,1.0,1570,9467,1.0,0.0,0.0,3,7,1570,1954,0,98177,47.7683,-122.359,1570,9100,0,7897
1303,8682230550,2014-09-16,428000.0,2,2.0,1350,4225,1.0,0.0,0.0,3,8,1350,2003,0,98053,47.7106,-122.03,1660,4225,0,2875
1305,2130702075,2014-09-26,316000.0,3,1.0,1010,7838,1.0,0.0,0.0,4,6,1010,1977,0,98019,47.7422,-121.98100000000001,1380,8128,0,6828
1306,3260810260,2015-05-05,375000.0,3,2.5,2050,7205,2.0,0.0,0.0,3,8,2050,2000,0,98003,47.3487,-122.304,2050,7264,0,5155
1307,2878600200,2014-05-08,533000.0,3,1.0,1670,4080,1.0,0.0,0.0,3,7,1170,1967,0,98115,47.6899,-122.321,1560,4080,500,2410
1308,7298040310,2014-05-23,556000.0,5,2.5,3840,16905,2.0,0.0,0.0,3,11,3840,1991,0,98023,47.2996,-122.34200000000001,3270,12133,0,13065
1309,766000240,2014-09-15,225000.0,4,2.0,2220,14120,1.0,0.0,0.0,3,7,1200,1966,0,98042,47.361000000000004,-122.116,1300,9709,1020,11900
1310,3459700340,2014-10-30,537250.0,4,2.5,2590,9530,1.0,0.0,0.0,4,8,1640,1978,0,98155,47.7752,-122.285,2710,10970,950,6940
1311,2473251180,2014-12-17,255000.0,3,1.0,1180,13650,1.0,0.0,0.0,4,7,1180,1967,0,98058,47.4551,-122.154,1460,11730,0,12470
1312,2407900200,2015-04-09,530000.0,4,2.5,2950,4836,2.0,0.0,0.0,3,7,2950,2006,0,98059,47.479,-122.12899999999999,2120,4750,0,1886
1315,4037800140,2014-08-14,548000.0,4,2.0,2100,8880,1.0,0.0,0.0,4,7,2100,1958,0,98008,47.6115,-122.124,1280,9102,0,6780
1316,1683600240,2015-03-20,234975.0,3,1.75,1650,8073,1.0,0.0,0.0,3,7,1100,1980,0,98092,47.3187,-122.182,1280,8073,550,6423
1317,1962200036,2014-08-19,600000.0,3,1.75,1620,1325,2.5,0.0,0.0,3,9,1430,2005,0,98102,47.6498,-122.321,1750,1572,190,-295
1318,1775800510,2015-03-24,432000.0,4,1.0,1750,12528,1.0,0.0,0.0,4,7,1750,1967,0,98072,47.743,-122.09700000000001,1550,14120,0,10778
1319,1822350070,2015-02-02,455000.0,3,1.5,1380,6657,2.0,0.0,0.0,3,7,1380,1986,0,98034,47.7085,-122.21700000000001,1420,8187,0,5277
1320,7772400160,2014-10-24,279950.0,3,1.75,1510,11234,1.0,0.0,0.0,3,7,1210,1965,0,98155,47.7571,-122.32799999999999,2080,9076,300,9724
1321,273900030,2014-10-20,267500.0,3,1.5,1600,9072,1.0,0.0,0.0,4,7,1600,1963,0,98030,47.3737,-122.21600000000001,1710,8000,0,7472
1323,4337000160,2015-01-27,110000.0,2,1.0,830,7590,1.0,0.0,0.0,2,6,830,1943,0,98166,47.4784,-122.335,980,7590,0,6760
1324,9126100550,2014-05-13,625000.0,3,3.5,1810,1846,2.0,0.0,0.0,4,8,1440,2009,0,98122,47.607,-122.305,1480,3600,370,36
1325,5101405274,2014-05-29,389000.0,2,1.0,910,7000,1.0,0.0,0.0,3,7,910,1952,0,98115,47.6999,-122.305,1260,7528,0,6090
1328,7436500270,2014-07-25,567000.0,5,2.25,2100,6936,1.0,0.0,0.0,3,8,1600,1974,0,98033,47.6737,-122.169,2100,8661,500,4836
1329,5153200030,2015-01-13,515000.0,2,2.25,2690,15000,1.0,0.0,2.0,3,8,1870,1987,0,98023,47.3361,-122.353,2690,15000,820,12310
1330,4022900125,2014-09-02,605000.0,4,2.5,2430,11870,1.0,0.0,0.0,5,8,1590,1968,0,98155,47.7761,-122.285,2430,9600,840,9440
1331,7841300505,2014-10-27,430000.0,4,3.75,2452,4800,2.0,0.0,0.0,3,7,2452,1936,1,98055,47.4744,-122.213,1180,4800,0,2348
1332,573000685,2014-07-17,805000.0,2,1.75,1550,6000,1.0,0.0,1.0,3,7,1550,1920,0,98199,47.6712,-122.40899999999999,2360,6000,0,4450
1333,8961990160,2015-04-13,567500.0,3,2.5,2080,4556,2.0,0.0,0.0,3,8,2080,1999,0,98074,47.6036,-122.014,1530,5606,0,2476
1334,1250202255,2014-06-05,647500.0,3,1.75,1290,3870,1.0,0.0,0.0,5,7,1290,1916,0,98144,47.5873,-122.29,2020,5850,0,2580
1335,7234600796,2014-11-26,495000.0,2,1.75,1850,2530,2.5,0.0,0.0,4,7,1850,1903,0,98122,47.6106,-122.31,1500,1795,0,680
1336,3630180340,2014-11-04,825000.0,4,2.5,3370,5000,2.0,0.0,0.0,3,9,3370,2006,0,98027,47.541000000000004,-121.99799999999999,3370,5237,0,1630
1337,5104450070,2015-03-09,435000.0,4,2.25,2730,7506,2.0,0.0,0.0,4,8,2730,1987,0,98058,47.4627,-122.152,2390,8015,0,4776
1338,9477100060,2014-09-09,445950.0,3,1.75,1300,7800,1.0,0.0,0.0,5,7,1300,1968,0,98034,47.7321,-122.195,1520,7344,0,6500
1339,4139440830,2014-06-03,960000.0,5,2.75,3040,10257,2.0,0.0,0.0,3,10,3040,1993,0,98006,47.5531,-122.119,2860,9327,0,7217
1340,6772200055,2014-09-17,780000.0,4,3.0,2440,3600,1.5,0.0,0.0,5,8,1480,1929,0,98103,47.6853,-122.331,1770,4000,960,1160
1341,8731982190,2014-06-18,274500.0,3,2.25,1720,9000,1.0,0.0,0.0,4,8,1320,1969,0,98023,47.3191,-122.383,1930,8000,400,7280
1342,6300000335,2015-04-29,729953.0,5,3.0,3230,5167,1.5,0.0,0.0,4,8,2000,1909,0,98133,47.7053,-122.34,1509,1626,1230,1937
1343,9301300751,2014-07-28,464950.0,3,1.5,1200,890,2.0,0.0,0.0,3,8,1030,2008,0,98109,47.6384,-122.34200000000001,1230,2120,170,-310
1345,8691410700,2015-01-16,735000.0,4,3.5,3100,5600,2.0,0.0,0.0,3,9,3100,2005,0,98075,47.5968,-121.978,3080,5600,0,2500
1346,217500135,2015-04-21,450000.0,4,2.25,2040,9565,1.0,0.0,0.0,3,8,1400,1959,0,98133,47.7356,-122.335,1890,8580,640,7525
1347,3731800055,2014-06-05,450000.0,4,1.0,2000,4676,1.5,0.0,0.0,3,7,1250,1916,1,98118,47.5529,-122.26799999999999,1140,4676,750,2676
1348,7234600786,2014-05-11,842500.0,4,2.5,2160,5298,2.5,0.0,0.0,4,9,2160,1902,0,98122,47.6106,-122.31,1720,2283,0,3138
1351,2423020260,2014-08-14,461000.0,3,2.25,1850,7923,1.0,0.0,0.0,4,7,1150,1977,0,98033,47.7011,-122.171,1780,7420,700,6073
1352,2695600070,2014-08-18,345000.0,2,1.0,1350,4494,1.0,0.0,0.0,3,7,920,1949,0,98126,47.5315,-122.38,1470,5225,430,3144
1353,6844703240,2014-07-02,1080000.0,3,2.5,3280,10302,1.0,0.0,0.0,3,10,1680,1970,0,98115,47.6948,-122.286,1550,6300,1600,7022
1354,3904940070,2015-02-27,643000.0,4,2.5,2270,8391,2.0,0.0,0.0,3,8,2270,1988,0,98029,47.574,-122.01299999999999,2420,8391,0,6121
1355,1939130070,2014-09-29,690000.0,4,2.5,2820,8307,2.0,0.0,0.0,3,9,2820,1990,0,98074,47.6253,-122.027,2820,8307,0,5487
1356,5589300370,2015-04-01,282000.0,4,1.0,1200,11111,1.5,0.0,0.0,3,7,1200,1949,0,98155,47.7529,-122.306,1350,9113,0,9911
1357,3526039116,2014-11-18,549000.0,3,1.75,2000,6130,1.0,0.0,0.0,4,8,1120,1951,0,98117,47.6925,-122.38799999999999,2140,7150,880,4130
1358,6821600390,2015-01-08,815000.0,3,2.0,2310,6000,2.0,0.0,1.0,4,9,1560,1926,0,98199,47.648,-122.395,2000,6000,750,3690
1360,8100400160,2015-04-13,700000.0,3,2.25,2330,11424,2.0,0.0,0.0,4,8,2330,1984,0,98052,47.6386,-122.11,2050,11448,0,9094
1361,5556300102,2014-07-14,933399.0,3,2.5,3940,10360,2.0,0.0,0.0,3,9,3110,1992,0,98052,47.6468,-122.116,2720,11941,830,6420
1362,7222000393,2014-07-03,290000.0,3,1.0,1440,11250,1.0,0.0,0.0,3,7,1440,1967,0,98055,47.4627,-122.213,2200,11250,0,9810
1363,9407001860,2014-05-24,372000.0,4,1.75,1960,9300,1.0,0.0,0.0,5,7,1340,1979,0,98045,47.4487,-121.772,1500,9752,620,7340
1364,9468200140,2014-08-19,450000.0,2,1.75,1250,2890,1.0,0.0,0.0,4,7,790,1920,0,98103,47.6795,-122.353,1500,3225,460,1640
1365,3295950240,2014-09-05,303700.0,3,2.5,1981,5700,2.0,0.0,0.0,3,8,1981,2010,0,98030,47.3668,-122.178,1981,5894,0,3719
1366,3905000340,2014-07-24,672000.0,4,2.5,2440,10049,2.0,0.0,0.0,4,9,2440,1989,0,98029,47.5744,-121.993,2820,8484,0,7609
1367,3374300070,2014-06-23,334000.0,4,1.5,1150,9360,1.5,0.0,0.0,3,6,1150,1970,0,98034,47.7197,-122.17299999999999,1480,8155,0,8210
1368,7812800310,2014-06-25,260000.0,2,1.0,1120,5650,1.0,0.0,0.0,3,6,1120,1944,0,98178,47.4979,-122.241,1270,6875,0,4530
1369,7015200685,2014-07-31,749950.0,3,1.75,1800,5700,1.0,0.0,0.0,4,8,1000,1941,0,98119,47.6491,-122.367,1680,5350,800,3900
1371,8032700140,2014-10-28,830000.0,5,3.0,2920,2808,2.0,0.0,0.0,3,8,2140,1960,0,98103,47.653999999999996,-122.34200000000001,1620,1544,780,-112
1373,7305300045,2014-07-07,320000.0,3,1.0,1560,7552,1.0,0.0,0.0,4,6,910,1948,0,98155,47.7552,-122.32700000000001,1200,8152,650,5992
1374,922069139,2015-04-14,260000.0,2,1.0,1550,15250,1.5,0.0,0.0,5,7,1550,1920,0,98038,47.407,-122.045,1520,34929,0,13700
1375,84000335,2014-06-26,225000.0,3,2.0,1700,11475,1.0,0.0,0.0,5,6,970,1945,0,98146,47.4851,-122.338,1560,11475,730,9775
1376,9232400055,2014-09-17,279200.0,1,1.0,640,6350,1.0,0.0,0.0,3,5,640,1939,0,98117,47.6976,-122.359,1270,6350,0,5710
1377,1453600202,2014-05-20,520000.0,4,3.5,2680,10000,2.0,0.0,0.0,3,8,2040,1942,1,98125,47.726000000000006,-122.296,1530,8000,640,7320
1378,3904910520,2014-06-25,505000.0,3,2.5,1860,8060,2.0,0.0,0.0,4,8,1860,1987,0,98029,47.5674,-122.01700000000001,1850,4661,0,6200
1379,5469300270,2014-05-06,234000.0,3,1.75,1490,8366,1.0,0.0,0.0,4,7,1010,1975,0,98042,47.375,-122.14,1490,7469,480,6876
1380,8681660060,2014-09-29,503000.0,4,2.5,2470,5044,2.0,0.0,0.0,3,9,2470,2005,0,98155,47.7728,-122.271,2790,5583,0,2574
1381,3902300350,2014-08-06,606000.0,4,2.25,2390,8858,1.0,0.0,0.0,4,8,1740,1979,0,98033,47.6925,-122.184,2240,8858,650,6468
1382,6392003490,2014-07-23,433500.0,3,1.0,1230,6000,1.0,0.0,0.0,4,7,780,1937,0,98115,47.6839,-122.281,1570,5000,450,4770
1383,3342700465,2015-01-23,250000.0,3,1.5,2840,10182,1.0,0.0,0.0,3,8,1510,1951,0,98056,47.523999999999994,-122.2,2210,9669,1330,7342
1384,2592210160,2014-08-05,719000.0,3,2.5,2120,9307,2.0,0.0,0.0,4,9,2120,1984,0,98006,47.5477,-122.141,2290,11524,0,7187
1385,616000160,2014-12-10,381000.0,3,2.0,1770,14400,1.0,0.0,0.0,4,8,1770,1959,0,98166,47.415,-122.337,1900,14400,0,12630
1386,1687000270,2014-05-28,267000.0,3,2.5,2495,4400,2.0,0.0,0.0,3,8,2495,2007,0,98001,47.288000000000004,-122.28299999999999,2434,4400,0,1905
1387,4102000075,2014-05-22,275000.0,1,0.75,1170,14149,1.0,0.0,0.0,5,7,880,1962,0,98022,47.2653,-121.91,1130,24513,290,12979
1388,8078460550,2014-05-13,651000.0,4,2.5,2740,7140,2.0,0.0,0.0,3,8,2740,1993,0,98074,47.6334,-122.021,2260,7035,0,4400
1389,2710600070,2015-02-04,439000.0,2,1.0,1050,5671,1.0,0.0,0.0,3,7,850,1949,0,98115,47.6767,-122.286,1850,5243,200,4621
1390,37000435,2015-02-14,325000.0,2,1.0,1130,5070,1.0,0.0,0.0,4,7,1130,1955,0,98146,47.5141,-122.37700000000001,860,6300,0,3940
1391,5100401414,2014-05-02,490000.0,2,1.0,880,6380,1.0,0.0,0.0,3,7,880,1938,1,98115,47.6924,-122.322,1340,6380,0,5500
1392,5631500254,2014-10-07,519900.0,4,2.5,2403,6172,2.0,0.0,0.0,3,9,2403,1999,0,98028,47.7361,-122.234,2380,6075,0,3769
1395,2205500400,2014-05-14,542000.0,4,1.75,1900,8250,1.0,0.0,0.0,4,7,950,1955,0,98006,47.5765,-122.147,1480,8360,950,6350
1397,8682291840,2015-03-31,408000.0,2,2.0,1200,3900,1.0,0.0,0.0,3,8,1200,2006,0,98053,47.72,-122.024,1440,5580,0,2700
1398,5003600240,2014-12-04,292000.0,4,2.5,2060,5950,2.0,0.0,0.0,3,8,2060,2000,0,98030,47.3631,-122.19200000000001,2242,6406,0,3890
1399,5636000400,2014-05-07,253000.0,3,1.75,1250,10122,1.0,0.0,0.0,3,7,1250,1994,0,98010,47.3277,-122.001,1980,10175,0,8872
1400,3298700125,2014-09-05,280000.0,2,1.0,910,4662,1.0,0.0,0.0,5,6,910,1942,0,98106,47.5232,-122.354,890,6050,0,3752
1402,7811200310,2014-12-16,635000.0,4,2.25,1920,8910,1.0,0.0,0.0,4,8,1200,1969,0,98005,47.5897,-122.156,2250,8800,720,6990
1403,5255690160,2014-10-09,439000.0,4,2.25,2240,8300,2.0,0.0,0.0,3,8,2240,1978,0,98011,47.7746,-122.197,2340,8500,0,6060
1404,869700320,2014-08-06,300000.0,3,2.5,1260,3855,2.0,0.0,0.0,3,8,1260,1999,0,98059,47.4908,-122.154,1310,3344,0,2595
1405,6052401631,2015-02-05,345000.0,3,1.5,1360,13496,1.0,0.0,0.0,4,8,1360,1960,0,98198,47.4032,-122.314,1900,10538,0,12136
1406,5089700260,2014-08-12,283500.0,4,2.25,2100,8050,2.0,0.0,0.0,3,8,2100,1978,0,98055,47.4391,-122.193,2190,7700,0,5950
1407,9473200105,2014-09-24,425000.0,2,1.0,2110,4920,1.5,0.0,0.0,3,7,1460,1911,0,98103,47.6872,-122.339,1390,4732,650,2810
1408,6678900140,2015-03-19,685000.0,3,1.75,2210,8955,1.0,0.0,1.0,3,8,1560,1974,0,98033,47.6621,-122.189,2210,8976,650,6745
1409,9552700550,2015-04-21,750000.0,3,2.5,2360,12987,2.0,0.0,0.0,3,8,2360,1983,0,98006,47.5471,-122.149,2480,11665,0,10627
1410,2171400218,2015-04-16,245000.0,4,1.5,1280,8000,1.0,0.0,0.0,3,6,1280,1960,0,98178,47.4949,-122.255,1420,8211,0,6720
1411,9122001231,2015-04-03,585444.0,6,3.75,2740,6924,1.0,0.0,2.0,3,7,1640,1962,0,98144,47.5816,-122.296,1940,6000,1100,4184
1412,6639900012,2014-09-17,706000.0,4,2.5,2740,7571,2.0,0.0,0.0,3,9,2740,2009,0,98033,47.6962,-122.179,2880,7203,0,4831
1413,8151601090,2014-08-01,445000.0,4,2.0,2630,9099,1.5,0.0,0.0,3,7,1830,1944,0,98146,47.5067,-122.361,1430,6825,800,6469
1414,6664900260,2015-02-19,241000.0,3,2.0,1650,6000,1.0,0.0,0.0,3,7,1650,1990,0,98023,47.2904,-122.353,1870,6000,0,4350
1416,952000055,2015-02-06,530000.0,3,1.0,1500,5750,1.5,0.0,0.0,4,7,1050,1927,0,98126,47.5677,-122.376,1500,5060,450,4250
1417,4292300024,2015-03-02,350000.0,3,1.5,1430,12199,1.0,0.0,0.0,3,7,1130,1948,0,98133,47.7352,-122.33,1490,8196,300,10769
1419,9238450160,2015-04-28,389000.0,3,1.0,1280,9630,1.0,0.0,0.0,3,7,1280,1968,0,98072,47.7677,-122.163,1300,9453,0,8350
1420,6127600036,2014-11-05,799000.0,4,2.75,2390,6820,2.0,0.0,0.0,4,7,2140,1945,0,98115,47.6788,-122.27,1980,6820,250,4430
1422,3500100226,2014-12-29,340895.0,2,1.0,920,8612,1.0,0.0,0.0,5,7,920,1947,0,98155,47.733999999999995,-122.301,1500,7956,0,7692
1423,319500570,2014-05-05,780000.0,4,2.5,2730,10281,2.0,0.0,2.0,3,9,2730,1996,0,98074,47.6227,-122.029,2750,7220,0,7551
1425,7852030320,2015-02-17,470000.0,3,2.5,2620,4874,2.0,0.0,0.0,3,7,2620,1999,0,98065,47.5328,-121.87899999999999,2360,4231,0,2254
1427,4299000030,2014-09-23,354000.0,4,2.5,2900,4762,2.0,0.0,0.0,3,8,2900,2005,0,98042,47.3663,-122.12899999999999,2900,5173,0,1862
1428,3886902590,2015-02-26,470000.0,5,2.0,1900,6000,1.5,0.0,0.0,4,6,1900,1920,0,98033,47.6831,-122.186,2110,8400,0,4100
1429,9178601000,2014-07-30,715000.0,3,2.0,1760,5400,1.0,0.0,0.0,5,7,1160,1927,0,98103,47.6558,-122.331,1640,5400,600,3640
1430,2861100030,2014-10-07,265000.0,2,1.0,760,4000,1.0,0.0,0.0,4,6,760,1950,0,98108,47.5466,-122.304,1640,4500,0,3240
1432,625049286,2014-08-15,640000.0,3,1.0,1530,4944,1.0,0.0,0.0,3,7,1530,1950,0,98103,47.6857,-122.34100000000001,1500,4944,0,3414
1435,4473400045,2014-08-26,535000.0,3,2.0,2040,5600,1.0,0.0,1.0,5,7,1120,1954,0,98144,47.5959,-122.29299999999999,2120,4958,920,3560
1436,9413600350,2014-08-29,907000.0,3,1.75,2170,12220,1.0,0.0,0.0,5,8,2170,1965,0,98033,47.6537,-122.195,1980,9000,0,10050
1437,1138010520,2014-06-01,459000.0,3,1.75,1620,7330,1.0,0.0,0.0,4,7,1090,1974,0,98034,47.7148,-122.213,1380,7191,530,5710
1439,8830400135,2015-03-05,264950.0,3,1.5,1470,11599,1.0,0.0,0.0,3,7,1070,1967,0,98030,47.3632,-122.18799999999999,1580,9760,400,10129
1440,5694000710,2014-11-07,352950.0,3,1.0,1760,3000,1.5,0.0,0.0,1,6,1760,1900,0,98103,47.6598,-122.348,1320,1266,0,1240
1441,1951820070,2014-08-22,491500.0,3,2.25,2230,13100,1.0,0.0,0.0,4,8,1510,1974,0,98006,47.5413,-122.17399999999999,2010,10650,720,10870
1443,6703100070,2015-04-06,369500.0,3,1.0,1200,9194,1.0,0.0,0.0,4,7,1200,1952,0,98155,47.7362,-122.319,1330,8650,0,7994
1444,339350070,2015-03-18,566000.0,3,2.5,2090,6294,2.0,0.0,0.0,3,9,2090,2004,0,98052,47.68600000000001,-122.095,2520,5735,0,4204
1445,7399300860,2014-08-25,290000.0,3,2.25,1500,7308,1.0,0.0,0.0,4,7,1210,1968,0,98055,47.4621,-122.18700000000001,1480,7400,290,5808
1447,8651430560,2014-05-22,180000.0,3,1.0,870,5330,1.0,0.0,0.0,3,6,870,1969,0,98042,47.369,-122.07700000000001,840,5200,0,4460
1448,2228900270,2014-08-12,215000.0,2,1.0,1010,6000,1.0,0.0,0.0,4,6,1010,1944,0,98133,47.771,-122.353,1610,7313,0,4990
1449,2228900270,2015-02-12,302000.0,2,1.0,1010,6000,1.0,0.0,0.0,4,6,1010,1944,0,98133,47.771,-122.353,1610,7313,0,4990
1450,6880200030,2015-04-10,352500.0,3,1.75,1860,7881,1.0,0.0,0.0,3,7,1160,1986,0,98198,47.3855,-122.322,1490,7527,700,6021
